pvalue,features
1.2882027786423122e-17,SNV_6532
5.919593563053553e-18,SNV_6533
1.6812315255603504e-17,SNV_6534
5.919593563053553e-18,SNV_6535
2.06316562979446e-17,SNV_6536
5.919593563053553e-18,SNV_6537
5.919593563053553e-18,SNV_6538
1.7610044929627194e-17,SNV_6540
1.781161395565534e-17,SNV_6541
2.2880998611492696e-17,SNV_6542
5.919593563053553e-18,SNV_6543
5.919593563053553e-18,SNV_6544
2.2731201165643018e-17,SNV_6545
4.5336783374741284e-17,SNV_6547
6.235069346440805e-16,SNV_6548
2.2671220645065573e-16,SNV_6549
5.919593563053553e-18,SNV_6553
5.919593563053553e-18,SNV_6554
3.231244412701209e-17,SNV_6555
7.469322644526245e-18,SNV_6556
5.919593563053553e-18,SNV_6557
1.0379888324330856e-17,SNV_6558
2.371311583794144e-17,SNV_6559
1.1146875830889012e-17,SNV_6560
5.919593563053553e-18,SNV_6562
5.919593563053553e-18,SNV_6563
6.296048836500418e-17,SNV_6565
5.919593563053553e-18,SNV_6566
1.1079466897538596e-16,SNV_6567
5.919593563053553e-18,SNV_6569
1.5105418069258532e-15,SNV_6570
5.393822163611843e-16,SNV_6571
1.9086223840727691e-16,SNV_6572
4.990861591427779e-16,SNV_6573
5.919593563053553e-18,SNV_6574
6.856459069293664e-17,SNV_6575
1.0088036670345609e-17,SNV_6578
7.563451662331717e-17,SNV_6579
5.919593563053553e-18,SNV_6580
1.6426130104765362e-16,SNV_6582
2.666592331552342e-16,SNV_6583
5.919593563053553e-18,SNV_6585
5.919593563053553e-18,SNV_6586
5.919593563053553e-18,SNV_6587
3.6251964056794195e-15,SNV_6588
1.2428850270391045e-17,SNV_6591
1.429150305145069e-15,SNV_6593
1.5189285977739732e-17,SNV_6594
2.3874910711395588e-17,SNV_6596
5.919593563053553e-18,SNV_6597
7.193268485879535e-17,SNV_6598
2.0990469049696626e-17,SNV_6599
5.919593563053553e-18,SNV_6600
2.368965203268576e-17,SNV_6601
5.919593563053553e-18,SNV_6602
5.601995121717928e-15,SNV_6603
2.3300049964173285e-16,SNV_6604
5.919593563053553e-18,SNV_6605
5.919593563053553e-18,SNV_6606
2.2980222234690882e-17,SNV_6608
9.728180810753928e-16,SNV_6610
2.0679515313825692e-17,SNV_6611
7.813498435339146e-17,SNV_6612
5.919593563053553e-18,SNV_6613
5.919593563053553e-18,SNV_6614
5.919593563053553e-18,SNV_6615
5.919593563053553e-18,SNV_6618
7.728022884793837e-17,SNV_6619
6.9162179848762835e-15,SNV_6620
2.348636081662228e-17,SNV_6621
4.841282984480958e-16,SNV_6622
5.919593563053553e-18,SNV_6623
4.635976068231027e-15,SNV_6624
5.919593563053553e-18,SNV_6625
5.919593563053553e-18,SNV_6626
5.919593563053553e-18,SNV_6628
2.0668422821811356e-17,SNV_6629
5.919593563053553e-18,SNV_6630
3.861125998192317e-15,SNV_6633
2.991489553224062e-16,SNV_6634
4.2834019073649185e-14,SNV_6635
6.564033517399427e-17,SNV_6636
8.67513695699141e-15,SNV_6637
5.766692287391393e-17,SNV_6642
5.919593563053553e-18,SNV_6643
2.1667919383465715e-16,SNV_6644
5.919593563053553e-18,SNV_6645
5.919593563053553e-18,SNV_6646
2.3107990206467048e-17,SNV_6647
7.23997705896469e-17,SNV_6648
5.919593563053553e-18,SNV_6649
5.919593563053553e-18,SNV_6650
1.5975271341426394e-17,SNV_6651
2.2364470641067634e-17,SNV_6655
3.798820213355981e-16,SNV_6657
8.813555825448816e-17,SNV_6658
1.7287521583964603e-16,SNV_6660
3.59142393152297e-15,SNV_6662
5.919593563053553e-18,SNV_6663
5.919593563053553e-18,SNV_6665
5.919593563053553e-18,SNV_6667
5.919593563053553e-18,SNV_6668
2.256418215031223e-16,SNV_6669
6.657469688723825e-18,SNV_6670
5.919593563053553e-18,SNV_6675
2.261650595626764e-17,SNV_6676
5.919593563053553e-18,SNV_6677
3.1175868186862177e-16,SNV_6678
1.9156595073287783e-16,SNV_6679
7.34121139279587e-17,SNV_6680
5.919593563053553e-18,SNV_6681
2.374007199974332e-17,SNV_6682
5.919593563053553e-18,SNV_6684
5.919593563053553e-18,SNV_6685
7.961801993002553e-17,SNV_6686
4.7581652295536694e-17,SNV_6687
5.919593563053553e-18,SNV_6690
7.581955361762283e-17,SNV_6691
5.547661875678945e-16,SNV_6692
5.919593563053553e-18,SNV_6694
2.242517610273392e-16,SNV_6695
7.759301561604672e-17,SNV_6696
5.919593563053553e-18,SNV_6697
1.0200736389211264e-16,SNV_6698
7.616056378823149e-17,SNV_6699
5.919593563053553e-18,SNV_6700
5.919593563053553e-18,SNV_6701
2.3072750658011064e-17,SNV_6703
5.919593563053553e-18,SNV_6706
1.509175807479728e-17,SNV_6708
5.919593563053553e-18,SNV_6709
1.5252396549755078e-16,SNV_6710
5.919593563053553e-18,SNV_6711
5.919593563053553e-18,SNV_6712
1.4986524157268284e-17,SNV_6714
5.919593563053553e-18,SNV_6717
1.9724958151362359e-16,SNV_6718
2.7567254780465865e-15,SNV_6720
5.919593563053553e-18,SNV_6722
2.391290973437505e-17,SNV_6724
1.642185634709043e-14,SNV_6725
1.46895428916068e-15,SNV_6726
7.775111960960765e-17,SNV_6727
3.5300720116643607e-17,SNV_6729
2.2183030228065352e-17,SNV_6730
2.3854578611939034e-17,SNV_6732
5.919593563053553e-18,SNV_6733
5.919593563053553e-18,SNV_6734
6.021708761519041e-17,SNV_6736
5.919593563053553e-18,SNV_6737
4.056407035431852e-17,SNV_6738
1.4886756249227038e-17,SNV_6739
5.919593563053553e-18,SNV_6741
5.919593563053553e-18,SNV_6743
5.919593563053553e-18,SNV_6744
5.919593563053553e-18,SNV_6745
6.896157121251309e-17,SNV_6750
1.2791070179086179e-17,SNV_6753
6.96714973188755e-17,SNV_6758
5.919593563053553e-18,SNV_6761
1.5380937108223368e-17,SNV_6762
5.919593563053553e-18,SNV_6763
1.5714901354374303e-17,SNV_6766
5.919593563053553e-18,SNV_6768
5.919593563053553e-18,SNV_6769
7.58643735719334e-17,SNV_6771
1.577672053201733e-16,SNV_6772
2.2985818938715416e-17,SNV_6776
2.388905715423147e-17,SNV_6777
5.919593563053553e-18,SNV_6779
5.919593563053553e-18,SNV_6780
8.755428024007368e-18,SNV_6785
5.919593563053553e-18,SNV_6787
7.444198026036682e-17,SNV_6789
5.919593563053553e-18,SNV_6793
3.000068607316319e-17,SNV_6794
7.293975409352151e-17,SNV_6795
5.919593563053553e-18,SNV_6798
7.514505731125729e-17,SNV_6799
4.754034885144621e-16,SNV_6801
5.730793972295571e-17,SNV_6803
5.919593563053553e-18,SNV_6804
2.3415370522091753e-17,SNV_6805
5.919593563053553e-18,SNV_6806
7.769218464532448e-17,SNV_6807
2.3757800134631555e-17,SNV_6810
7.24692107477095e-18,SNV_6811
2.241459877880508e-16,SNV_6812
1.0054966816636351e-17,SNV_6813
9.197550271152673e-18,SNV_6814
5.848031405478345e-16,SNV_6815
5.919593563053553e-18,SNV_6816
5.919593563053553e-18,SNV_6822
5.919593563053553e-18,SNV_6823
5.919593563053553e-18,SNV_6824
2.3925719453341045e-17,SNV_6825
5.919593563053553e-18,SNV_6826
5.919593563053553e-18,SNV_6827
5.919593563053553e-18,SNV_6829
5.919593563053553e-18,SNV_6830
2.299421813065528e-17,SNV_6834
2.194057366435871e-17,SNV_6835
1.1257618771297612e-17,SNV_6836
5.919593563053553e-18,SNV_6839
1.4519926661501494e-15,SNV_6841
2.362725614471966e-17,SNV_6843
5.919593563053553e-18,SNV_6844
5.919593563053553e-18,SNV_6848
2.2840352610553066e-17,SNV_6849
5.919593563053553e-18,SNV_6850
5.701000779515983e-16,SNV_6851
1.3895028898758022e-16,SNV_6852
5.661696862576608e-16,SNV_6853
4.922832735839091e-17,SNV_6855
2.387219921334764e-17,SNV_6856
5.286335800187641e-16,SNV_6857
5.919593563053553e-18,SNV_6859
1.9492942592219605e-16,SNV_6862
8.153169235099961e-17,SNV_6864
7.191802060089601e-16,SNV_6865
5.919593563053553e-18,SNV_6866
5.919593563053553e-18,SNV_6867
5.919593563053553e-18,SNV_6869
5.316132831085271e-16,SNV_6870
3.05647074456386e-17,SNV_6871
2.328630387675388e-17,SNV_6872
5.919593563053553e-18,SNV_6873
5.919593563053553e-18,SNV_6874
2.248740126062159e-17,SNV_6875
8.597520469298301e-16,SNV_6876
1.8886824674882394e-17,SNV_6877
2.2952999720731762e-17,SNV_6878
5.919593563053553e-18,SNV_6879
7.224489590919737e-18,SNV_6880
2.266605374408732e-16,SNV_6881
5.919593563053553e-18,SNV_6883
5.497613345803649e-16,SNV_6884
5.919593563053553e-18,SNV_6885
9.139018309263931e-17,SNV_6886
3.858572193856345e-14,SNV_6888
2.3831169400603783e-17,SNV_6889
5.919593563053553e-18,SNV_6893
5.919593563053553e-18,SNV_6894
5.919593563053553e-18,SNV_6895
5.919593563053553e-18,SNV_6897
2.0738457880229572e-13,SNV_6899
8.535946573867952e-15,SNV_6900
2.385341725035901e-17,SNV_6902
1.6405104166211e-17,SNV_6903
2.3708692076025507e-17,SNV_6906
1.3429825963329547e-15,SNV_6907
2.3884792210993146e-17,SNV_6908
3.630863638431702e-16,SNV_6909
5.919593563053553e-18,SNV_6910
7.782252845752813e-17,SNV_6913
5.919593563053553e-18,SNV_6915
2.351344436423849e-17,SNV_6916
5.919593563053553e-18,SNV_6919
2.223353456754539e-17,SNV_6921
9.723915999864502e-16,SNV_6922
5.919593563053553e-18,SNV_6923
5.919593563053553e-18,SNV_6924
1.983197613203651e-17,SNV_6925
4.572653367401953e-16,SNV_6926
5.919593563053553e-18,SNV_6927
4.350583827944537e-16,SNV_6928
5.919593563053553e-18,SNV_6929
2.1738426935390755e-16,SNV_6930
5.919593563053553e-18,SNV_6932
6.92643987260463e-17,SNV_6934
2.1705204365611575e-13,SNV_6935
3.7732768231007845e-15,SNV_6936
2.3780752742268676e-17,SNV_6938
3.57765414041593e-15,SNV_6939
5.919593563053553e-18,SNV_6940
5.919593563053553e-18,SNV_6941
2.234069085281796e-17,SNV_6942
3.3125060405083773e-16,SNV_6943
5.919593563053553e-18,SNV_6944
4.9540141362098896e-17,SNV_6945
5.919593563053553e-18,SNV_6947
2.3699650991930302e-17,SNV_6948
2.357458624639596e-17,SNV_6949
1.893191561356164e-16,SNV_6950
9.912573795321881e-17,SNV_6951
1.0877195098862024e-17,SNV_6952
5.919593563053553e-18,SNV_6955
5.919593563053553e-18,SNV_6956
5.919593563053553e-18,SNV_6957
1.8085440516912445e-17,SNV_6959
3.280355780029707e-17,SNV_6960
5.091053243582756e-14,SNV_6963
5.391436177678546e-16,SNV_6964
2.340472967069187e-17,SNV_6965
5.214381410109572e-16,SNV_6966
5.919593563053553e-18,SNV_6967
5.919593563053553e-18,SNV_6969
1.3747193856193565e-16,SNV_6971
5.919593563053553e-18,SNV_6974
5.919593563053553e-18,SNV_6975
5.919593563053553e-18,SNV_6977
2.943430558158078e-17,SNV_6981
7.805083692403767e-17,SNV_6984
2.3925524238716482e-17,SNV_6985
8.080621133159382e-14,SNV_6986
8.325550895429154e-16,SNV_6987
5.837518138416143e-17,SNV_6988
3.1950486434571135e-17,SNV_6989
6.998914129154076e-17,SNV_6990
2.3582623133227525e-17,SNV_6991
5.919593563053553e-18,SNV_6992
5.919593563053553e-18,SNV_6993
3.942222361930542e-17,SNV_6994
5.919593563053553e-18,SNV_6995
5.919593563053553e-18,SNV_6996
5.919593563053553e-18,SNV_6997
5.39274709351332e-17,SNV_6998
5.919593563053553e-18,SNV_6999
7.375363364182469e-17,SNV_7001
1.1609340401443242e-14,SNV_7002
5.919593563053553e-18,SNV_7003
1.8900755389014522e-16,SNV_7004
5.919593563053553e-18,SNV_7005
5.919593563053553e-18,SNV_7008
5.919593563053553e-18,SNV_7009
5.919593563053553e-18,SNV_7010
2.3792526831107756e-17,SNV_7011
5.919593563053553e-18,SNV_7012
1.7120448305585632e-17,SNV_7013
2.2891217600780176e-17,SNV_7014
7.709844763652371e-17,SNV_7015
2.2466592705132205e-17,SNV_7016
2.2048664663723463e-17,SNV_7018
5.919593563053553e-18,SNV_7021
4.930233686215725e-17,SNV_7022
5.919593563053553e-18,SNV_7023
1.7902383792993235e-17,SNV_7024
7.285413759139983e-17,SNV_7025
1.5704962812401703e-15,SNV_7026
2.3404919922232758e-17,SNV_7029
2.3646630369026878e-17,SNV_7030
1.9055597643984038e-17,SNV_7031
7.371652962826801e-17,SNV_7032
5.919593563053553e-18,SNV_7033
5.919593563053553e-18,SNV_7035
2.0881244151148184e-16,SNV_7036
5.919593563053553e-18,SNV_7037
2.1558209426206072e-17,SNV_7039
5.919593563053553e-18,SNV_7040
5.919593563053553e-18,SNV_7041
5.919593563053553e-18,SNV_7043
2.384103435658909e-17,SNV_7044
5.919593563053553e-18,SNV_7045
1.9157292882852532e-17,SNV_7047
5.919593563053553e-18,SNV_7048
5.919593563053553e-18,SNV_7049
2.3803920416865062e-17,SNV_7052
7.816100282325095e-16,SNV_7053
5.919593563053553e-18,SNV_7054
5.919593563053553e-18,SNV_7055
5.919593563053553e-18,SNV_7057
1.431274253495199e-17,SNV_7058
4.498228023398066e-17,SNV_7059
5.657658633000573e-16,SNV_7060
5.919593563053553e-18,SNV_7061
1.3791784846910583e-16,SNV_7062
3.5660707107523434e-14,SNV_7063
7.704861165897862e-17,SNV_7064
2.541843553130127e-14,SNV_7065
5.919593563053553e-18,SNV_7066
5.919593563053553e-18,SNV_7068
7.825356896600706e-17,SNV_7070
2.3890413730436056e-17,SNV_7071
2.3765320860760887e-17,SNV_7072
1.8774741192828515e-06,SNV_7073
2.3921254332394483e-17,SNV_7074
5.919593563053553e-18,SNV_7075
1.9745853395379938e-17,SNV_7077
5.919593563053553e-18,SNV_7078
1.5781957577911526e-16,SNV_7079
5.919593563053553e-18,SNV_7082
3.776684595466266e-16,SNV_7083
7.20534929328975e-17,SNV_7085
3.6675271948558084e-16,SNV_7086
1.976095936772638e-17,SNV_7087
7.477567815436051e-17,SNV_7088
7.812500524648162e-17,SNV_7089
1.340399484657008e-14,SNV_7092
4.140644131164047e-17,SNV_7093
5.4495916069524544e-17,SNV_7094
1.4638276156299784e-17,SNV_7096
1.3026109414240059e-16,SNV_7099
1.7459583092309513e-16,SNV_7100
3.96718151121037e-16,SNV_7101
4.982414025965693e-16,SNV_7102
1.156129993522298e-17,SNV_7104
5.919593563053553e-18,SNV_7105
7.459172311229607e-18,SNV_7107
2.233437681776622e-16,SNV_7108
2.698188215584479e-17,SNV_7109
5.919593563053553e-18,SNV_7110
5.919593563053553e-18,SNV_7112
3.709329594291788e-16,SNV_7113
1.727688337954268e-16,SNV_7114
5.919593563053553e-18,SNV_7115
1.4705419730109693e-16,SNV_7116
5.919593563053553e-18,SNV_7117
2.350924559544917e-17,SNV_7118
1.8934026049089283e-15,SNV_7119
5.919593563053553e-18,SNV_7120
2.0897687509109003e-17,SNV_7123
1.989861446392827e-15,SNV_7124
1.6270061686807225e-11,SNV_7125
1.6003598306939395e-16,SNV_7126
2.3269298697721014e-17,SNV_7128
5.223602224008272e-17,SNV_7129
7.516486332384426e-17,SNV_7131
5.919593563053553e-18,SNV_7132
5.919593563053553e-18,SNV_7133
2.2620178638187376e-17,SNV_7134
5.919593563053553e-18,SNV_7135
4.1382774019954106e-17,SNV_7136
5.919593563053553e-18,SNV_7137
3.720962374212464e-15,SNV_7139
2.3684462301522604e-17,SNV_7140
5.919593563053553e-18,SNV_7142
5.919593563053553e-18,SNV_7143
5.919593563053553e-18,SNV_7144
1.782874652050254e-16,SNV_7146
5.919593563053553e-18,SNV_7147
6.963482740970429e-16,SNV_7148
1.2071910255545838e-17,SNV_7150
1.6342534570316263e-16,SNV_7151
1.1214515216758086e-17,SNV_7153
7.817428535865508e-17,SNV_7154
1.4804475733428551e-15,SNV_7155
1.3503352923013753e-17,SNV_7156
1.7890594484030884e-16,SNV_7159
4.904555683896364e-17,SNV_7161
2.3441229842401386e-17,SNV_7162
1.9361821561112394e-17,SNV_7163
5.919593563053553e-18,SNV_7164
5.919593563053553e-18,SNV_7165
5.919593563053553e-18,SNV_7166
6.111061075984815e-16,SNV_7167
2.0786206723594006e-17,SNV_7170
5.919593563053553e-18,SNV_7171
5.919593563053553e-18,SNV_7172
5.919593563053553e-18,SNV_7173
2.3735062593953697e-17,SNV_7174
2.38497396053556e-17,SNV_7175
5.919593563053553e-18,SNV_7177
2.178375180074723e-17,SNV_7180
2.3146662554465127e-17,SNV_7181
2.349341501288613e-17,SNV_7182
7.44152259306344e-17,SNV_7185
5.919593563053553e-18,SNV_7186
1.6189638505891961e-16,SNV_7189
7.72870183464062e-17,SNV_7190
6.134112548248749e-16,SNV_7191
1.8920368503082644e-17,SNV_7192
2.283256553226649e-17,SNV_7193
5.919593563053553e-18,SNV_7194
2.3875297831922262e-17,SNV_7195
2.3377962106069655e-17,SNV_7200
2.110892660737014e-16,SNV_7201
8.45154982566009e-17,SNV_7202
5.919593563053553e-18,SNV_7203
6.0959764779854e-16,SNV_7204
6.952460327697588e-17,SNV_7205
3.699105637685468e-13,SNV_7206
6.49527363267259e-17,SNV_7210
2.1652584116653472e-16,SNV_7211
5.919593563053553e-18,SNV_7212
5.2556488552998014e-17,SNV_7213
7.470345536071728e-17,SNV_7214
5.919593563053553e-18,SNV_7215
2.3355772158957307e-17,SNV_7217
5.919593563053553e-18,SNV_7219
2.3767056285686023e-17,SNV_7221
5.919593563053553e-18,SNV_7222
2.2380611581796503e-16,SNV_7223
1.0620710015187625e-15,SNV_7225
5.919593563053553e-18,SNV_7229
5.919593563053553e-18,SNV_7230
7.62043580385825e-17,SNV_7231
5.455233971346801e-17,SNV_7232
5.919593563053553e-18,SNV_7233
3.2113041321572095e-16,SNV_7234
6.717670073908086e-17,SNV_7235
2.3725242305721468e-17,SNV_7238
2.2834233128381398e-17,SNV_7240
2.1489507774994358e-16,SNV_7241
1.933859333689517e-16,SNV_7242
1.4601556285419575e-16,SNV_7243
2.2375189247445096e-17,SNV_7248
5.919593563053553e-18,SNV_7250
5.919593563053553e-18,SNV_7251
5.919593563053553e-18,SNV_7253
1.3345829941115075e-15,SNV_7258
7.494740640818023e-15,SNV_7259
1.3361548523423175e-17,SNV_7260
7.735985656242517e-17,SNV_7264
6.849671159012605e-16,SNV_7266
1.5244068495347894e-17,SNV_7267
6.0169616684924154e-12,SNV_7268
5.919593563053553e-18,SNV_7270
1.9956579310789047e-17,SNV_7271
5.697641235088936e-16,SNV_7272
5.919593563053553e-18,SNV_7273
5.919593563053553e-18,SNV_7274
5.919593563053553e-18,SNV_7275
5.919593563053553e-18,SNV_7276
6.173152826183291e-16,SNV_7277
2.392610657386772e-17,SNV_7279
5.919593563053553e-18,SNV_7280
6.413811562459387e-17,SNV_7281
2.388459865072981e-17,SNV_7282
5.919593563053553e-18,SNV_7283
5.919593563053553e-18,SNV_7284
1.1645056108147037e-17,SNV_7285
5.919593563053553e-18,SNV_7286
5.919593563053553e-18,SNV_7287
1.4227972404033066e-15,SNV_7288
5.919593563053553e-18,SNV_7290
4.4372641505084176e-16,SNV_7294
3.1568792212714666e-17,SNV_7295
5.919593563053553e-18,SNV_7300
1.0226764785238102e-17,SNV_7301
5.919593563053553e-18,SNV_7302
2.392455478303857e-17,SNV_7303
5.919593563053553e-18,SNV_7305
4.8365041966461165e-17,SNV_7306
2.2796494170986524e-16,SNV_7309
1.5127251402265196e-16,SNV_7310
2.3853997931149022e-17,SNV_7311
5.919593563053553e-18,SNV_7312
1.7398953400387336e-17,SNV_7314
1.529467540522389e-17,SNV_7318
5.919593563053553e-18,SNV_7319
2.3925330678453145e-17,SNV_7320
5.919593563053553e-18,SNV_7322
4.5987102846163123e-17,SNV_7323
6.67327098909318e-17,SNV_7324
1.9333955500636708e-17,SNV_7326
1.9459850126701123e-14,SNV_7329
6.052321061628403e-17,SNV_7330
2.322853854585685e-17,SNV_7331
5.277723592696433e-16,SNV_7332
2.3630324984792233e-17,SNV_7333
5.919593563053553e-18,SNV_7334
7.23280771915957e-17,SNV_7336
2.3921254332394483e-17,SNV_7337
5.919593563053553e-18,SNV_7338
4.838447740213371e-17,SNV_7341
2.391814909637496e-17,SNV_7342
2.983608546924571e-15,SNV_7344
5.4591739980405137e-17,SNV_7345
1.4282485922506026e-17,SNV_7348
5.999121436840423e-16,SNV_7350
4.52652554128126e-16,SNV_7351
5.919593563053553e-18,SNV_7353
5.919593563053553e-18,SNV_7354
2.374026390564543e-17,SNV_7355
1.4523672929408522e-16,SNV_7356
2.0258359944539013e-14,SNV_7357
1.7855778782920772e-17,SNV_7359
2.3165836601064106e-17,SNV_7361
1.8020888996270032e-17,SNV_7362
7.713230910207918e-17,SNV_7363
2.356578669903962e-17,SNV_7366
7.576629642106421e-17,SNV_7370
5.919593563053553e-18,SNV_7371
1.81623434984615e-17,SNV_7372
5.919593563053553e-18,SNV_7373
5.919593563053553e-18,SNV_7374
5.919593563053553e-18,SNV_7376
5.919593563053553e-18,SNV_7377
2.060868880105645e-17,SNV_7378
5.919593563053553e-18,SNV_7379
7.167332734081303e-17,SNV_7382
8.238879374066991e-18,SNV_7383
1.3771015439090206e-09,SNV_7385
5.919593563053553e-18,SNV_7386
7.002517724949051e-16,SNV_7388
1.6360345423265755e-17,SNV_7389
2.3713309398204778e-17,SNV_7390
7.258454288615654e-17,SNV_7391
5.919593563053553e-18,SNV_7392
2.2592094202029976e-17,SNV_7395
1.3957799334105486e-17,SNV_7396
7.755029339176958e-17,SNV_7397
3.0242219319076558e-12,SNV_7398
7.809882001701064e-17,SNV_7399
5.919593563053553e-18,SNV_7401
5.919593563053553e-18,SNV_7402
4.915492599781091e-16,SNV_7403
5.919593563053553e-18,SNV_7404
3.410420402233014e-16,SNV_7405
4.460698693422747e-15,SNV_7406
1.803601316658995e-17,SNV_7407
5.919593563053553e-18,SNV_7409
1.218113780107224e-17,SNV_7410
3.5557761528910785e-17,SNV_7411
2.3634543605916253e-17,SNV_7413
2.3045046724935438e-17,SNV_7414
5.919593563053553e-18,SNV_7415
1.1110747063274534e-17,SNV_7418
6.191326341583106e-15,SNV_7419
3.491563114555322e-17,SNV_7420
5.761933021019008e-17,SNV_7421
5.919593563053553e-18,SNV_7423
5.919593563053553e-18,SNV_7424
1.849046718774332e-16,SNV_7425
2.2219814949905585e-17,SNV_7426
5.919593563053553e-18,SNV_7428
2.3407958983803278e-17,SNV_7430
5.4027946909778794e-17,SNV_7431
2.1691624394588015e-16,SNV_7433
5.919593563053553e-18,SNV_7434
2.8150554358122984e-17,SNV_7435
7.431722157165912e-17,SNV_7437
5.919593563053553e-18,SNV_7438
2.2132211970234128e-14,SNV_7439
5.919593563053553e-18,SNV_7440
4.740920485780519e-15,SNV_7441
5.919593563053553e-18,SNV_7443
1.4324857091331197e-16,SNV_7444
2.3446747137087114e-17,SNV_7445
1.6576250812798426e-16,SNV_7446
2.3812614085102994e-17,SNV_7447
5.919593563053553e-18,SNV_7448
2.0265713884587075e-14,SNV_7450
1.042988619766544e-15,SNV_7451
1.902661654404263e-17,SNV_7452
3.2505191106371235e-16,SNV_7453
1.3241197549327527e-16,SNV_7454
7.391996311939685e-17,SNV_7455
5.919593563053553e-18,SNV_7456
2.0530420971496684e-17,SNV_7457
5.919593563053553e-18,SNV_7459
6.3451991938142695e-15,SNV_7461
6.223152757543239e-15,SNV_7462
6.6948874287257876e-15,SNV_7463
7.618185210847615e-17,SNV_7464
5.919593563053553e-18,SNV_7465
7.561349617724207e-15,SNV_7466
7.36570785032826e-17,SNV_7467
8.714500272116212e-15,SNV_7468
1.2568830736730944e-15,SNV_7469
5.756977481230876e-16,SNV_7470
2.0324170434073732e-16,SNV_7471
2.0953185041638656e-16,SNV_7472
5.919593563053553e-18,SNV_7474
2.2823112512226235e-17,SNV_7475
3.8472947971966015e-15,SNV_7476
3.656882637686782e-15,SNV_7477
7.592618712474826e-17,SNV_7478
5.919593563053553e-18,SNV_7479
1.0499490865408266e-16,SNV_7480
1.0058931294788971e-15,SNV_7482
8.871740503829184e-16,SNV_7484
7.512885780614105e-17,SNV_7485
5.919593563053553e-18,SNV_7487
5.665698775615029e-15,SNV_7488
1.558032667877356e-16,SNV_7489
4.8991211072718906e-17,SNV_7490
2.0209274385245626e-16,SNV_7491
1.497158191691994e-12,SNV_7492
2.3825949890938574e-17,SNV_7493
1.5894266205783566e-15,SNV_7494
1.639667685013031e-17,SNV_7497
6.088207737432738e-13,SNV_7500
5.919593563053553e-18,SNV_7501
1.50630343934625e-16,SNV_7502
2.9459358672108416e-14,SNV_7504
5.919593563053553e-18,SNV_7505
